Node ID,Von Mises Stress,Stress X,Stress Y,Displacement X,Displacement Y,Shear
2156,61072123.8513,66244211.8327,12945266.8826,0.000267870277166,1.78930126131e-05,-3239227.13598
2157,63118985.3930,68772842.4072,14144020.0806,0.000267606765032,1.77586264908e-05,-2998534.32178
2158,61218735.4235,67079812.3678,14674069.4046,0.000264895260334,1.85634195805e-05,-2383124.62966
2159,78138916.7552,76690280.9143,7895555.81411,0.000293992578983,7.80860427767e-06,15994412.7401
2160,50499960.1345,51410064.6973,1872815.58911,0.000253905266523,3.22590917349e-05,-91930.7284057
2161,44789216.4939,34034973.1445,-902199.735244,0.000201524540782,1.11788255163e-06,-16494182.9046
2162,46140188.3665,35656431.8339,592705.200116,0.000316802412272,-8.28519812785e-07,17110603.9683
2163,49203273.0327,46236654.9174,-2922894.51758,0.000351146548986,-2.48297899961e-05,-6817762.13646
2164,50769290.7727,46864391.3269,-4100046.95257,0.000346379429102,-2.48041953892e-05,-7578327.02001
2165,48151516.0145,45988608.0424,-1951914.84690,0.000355929762125,-2.50354968011e-05,-6056418.25994
2166,50240346.4507,50480395.6350,684207.916260,0.000435242176056,-4.03291359544e-05,-1815949.14198
2167,57622043.2031,46409046.1731,-10606737.4547,0.000195856571198,-1.88607964665e-05,13683918.1582
2168,96879522.0046,95764630.6356,13688887.1193,0.000290023326874,-4.21442054212e-05,-21121102.3331
2169,97130054.3158,97924001.0579,13411310.8317,0.000287562906742,-4.27945964038e-05,-18060670.2169
2170,56941304.0186,56941303.8890,915984.163682,0.000290959715843,-5.20676709712e-05,4135952.94952
2171,55962406.7343,56525358.2001,1933667.89818,0.000284986555576,-5.3155940026e-05,3752201.43795
2172,68896060.0073,73518252.0549,11363264.8786,0.00027799230814,-4.6473890543e-05,4000720.02411
2173,49896838.6021,50162600.8352,591250.340144,0.000479493737221,-4.50874008238e-05,-951675.325632
2174,68480989.6392,72791815.4399,10186811.1293,0.000241275668144,1.60780474544e-05,3095313.74772
2175,68207671.4644,73405646.0063,12506878.5350,0.000244204178452,1.70206408948e-05,2918393.89006
2176,68655827.3387,72052586.8734,7906622.17140,0.000238609433174,1.51367643848e-05,3121178.15018
2177,55461318.2101,58574665.0696,7026846.47696,0.000269410938025,-5.19861616194e-05,1547582.74555
2178,30252526.2695,16951456.3878,-10930588.4043,0.000194106251001,-2.29306668043e-05,10377801.8951
2179,49822335.9843,51061903.6357,2601763.64581,6.10454566777e-05,-1.59947238863e-05,-585659.325123
2180,49052519.7989,50854469.2993,3975677.52997,5.11334948242e-05,-1.28868557513e-05,-1454603.03624
2181,88990153.7495,90565699.2594,12355932.7126,0.000233127906919,1.30491079763e-05,-15093665.2819
2182,89772256.1458,89571441.6504,12738825.0033,0.00023095472157,1.24934595078e-05,-18391774.1776
2183,52211002.8404,51716015.9520,-866193.473339,0.000136080652475,1.8254192546e-05,-1401920.71029
2184,52103039.8112,51687136.9680,-759920.964638,0.000138331234455,2.18935012817e-05,-1050557.11667
2185,111578317.600,115365322.113,13789264.8379,0.000245648682117,1.60103607923e-05,-13431586.7424
2186,106702050.721,111895547.231,14720212.7775,0.000247469127178,1.64711736143e-05,-9918933.70946
2187,90303239.9616,87658582.0516,12999947.0711,0.000294147372246,-4.07819226384e-05,-21918078.1047
2188,85584974.1121,83530216.2170,11300936.0631,0.00029552474618,-4.00369912386e-05,-19695593.8339
2189,25625295.8369,23317756.3349,-995265.801748,0.000176834523678,-1.21360542253e-05,5438753.12805
2190,30112479.7588,25950878.1433,-1760961.47299,0.000177941009402,-1.26412166283e-05,7842488.52730
2191,32632655.8294,28946722.3485,-1409066.89564,0.000177023842931,-1.27185452729e-05,7835903.56509
2192,30793064.7238,30232717.5140,610530.877113,0.000171319380403,-9.79700312018e-06,-4174561.30981
2193,28445132.1803,-666783.650716,-28508887.6088,0.00033966678381,-1.28426570445e-05,2231108.22837
2194,28393353.7594,38354.8861525,-28135499.6363,0.000182602375746,-1.61858275533e-05,2120974.06387
2195,65360429.2994,68518857.6835,7797294.20798,0.00027711686492,1.42741417512e-05,-4107544.08155
2196,65545519.7537,67538748.4233,5032303.57170,0.000280530124903,1.28821209073e-05,-4053148.03123
2197,52849010.5537,51606152.8524,-1979963.44169,0.000150206193328,9.31484531611e-06,-2812137.56402
2198,30682292.8557,29394165.9927,318476.398786,0.000348174631596,-1.6128404066e-05,5374198.27779
2199,49011327.8761,49530375.7985,1064149.16118,0.000474181264639,-2.13929098099e-05,377459.868789
2200,49193645.8595,49673030.8533,988530.278206,0.000476724267006,-1.89902242273e-05,493592.848380
2201,49269151.3097,49678306.5796,856961.687406,0.000468380361795,-1.57226789743e-05,671602.129936
2202,50221242.3004,51172646.8404,1996309.59829,6.31696432829e-05,1.69903039932e-05,753787.676493
2203,49704653.7021,51166702.9063,3250785.70843,5.18754981458e-05,1.41317760572e-05,1661875.66519
2204,81232386.1961,79198317.2099,10329539.9348,0.000293237745762,8.63007456064e-06,18598475.7741
2205,80284078.3991,79903895.0602,8738945.80205,0.000291625857353,8.78136139363e-06,15086499.8500
2206,82351531.9082,77911588.0330,12459990.9782,0.000294989973307,8.54448508471e-06,22561660.4487
2207,86389562.0828,88640308.3801,11607707.3415,0.000284920454025,1.15583287552e-05,12912836.7106
2208,33838587.7614,21993635.8134,-7025060.81263,0.000197232872248,-2.45727356523e-05,12348709.7422
2209,51405555.5518,51262942.6320,-210358.058413,0.000120817244053,2.18022931367e-05,-1127538.72077
2210,23920725.4635,23098386.7645,-208079.757790,0.00017521391809,-1.07889343053e-05,-3357381.50279
2211,30505400.0368,25950171.7885,-1726200.71967,0.000176957666874,-9.94286499918e-06,-8354500.61162
2212,30187834.1173,-984817.018112,-30611471.8119,0.000181960135698,-1.57130043954e-05,1067700.96223
2213,44228784.9881,36658230.4637,-4578160.36542,0.000180388748646,-7.59976403788e-06,-11882378.4192
2214,25473011.2294,5682588.64539,-17551688.0580,0.000182589694858,-9.52728558332e-06,-8342296.05539
2215,28148944.8006,10848149.9354,-16426423.3907,0.000188192382455,-5.40274241939e-06,-8692085.42506
2216,48394835.8283,47869578.7702,-86529.4374526,0.000374622911215,-2.82891150564e-05,-3933359.38454
2217,32925697.0211,29855881.0552,-688451.478879,0.00034593307972,-1.55423143879e-05,7565262.71502
2218,74657603.8067,67747760.7727,11719763.2790,0.000300294369459,6.62672938779e-06,23385419.8456
2219,28594909.2708,-330821.494261,-28489065.8061,0.000181669548154,-9.39825829118e-06,-2262544.15512
2220,57501966.0653,48111435.5723,6890880.58472,0.000310001820326,2.51786992885e-06,20622090.0218
2221,46094022.4003,46856451.6703,1668480.87311,0.000409020483494,-2.61799097061e-05,-1228427.56907
2222,63992643.0473,65721721.6492,4566052.11894,0.000280664652586,1.32336895913e-05,-4279939.33360
2223,65790793.9548,66687739.0544,2491886.69523,0.000283948779106,1.14567605779e-05,-3703278.70051
2224,114699872.682,118899386.088,13323965.8674,0.000247842758894,1.62349883467e-05,-11911899.8845
2225,109183907.062,114685662.587,14513881.2065,0.00024954636395,1.66767388582e-05,-8606309.57286
2226,117011414.036,121622306.824,12905465.9208,0.000249971985817,1.64029560983e-05,-10045346.8959
2227,110971109.778,116769418.081,14322478.7712,0.000251598149538,1.68313998729e-05,-6994862.87435
2228,103762211.187,110198656.718,15702446.4607,0.000251058459282,1.70833840966e-05,-5963058.78957
2229,105429722.339,112073769.887,15635514.5772,0.000253179758787,1.72156691551e-05,-4573773.14568
2230,114246464.573,120100895.473,13715879.1678,0.000253757119179,1.68478116393e-05,-5391153.33557
2231,107027556.232,113791300.456,15467590.3320,0.000255347311497,1.72683186829e-05,-3014885.38583
2232,115056502.058,121136936.188,13590434.2333,0.000256244391203,1.69088821858e-05,-2912331.18375
2233,108016226.675,114840334.574,15333552.6784,0.00025751170516,1.72636602074e-05,-1290382.64354
2234,115735867.275,121868427.277,13449418.5448,0.000258516997099,1.68801043183e-05,-591617.455085
2235,108488589.167,115298273.722,15238952.1599,0.00025967541337,1.72005835921e-05,541993.389527
2236,115998202.600,122063522.339,13369349.1618,0.000260767191648,1.6791805625e-05,1755930.30453
2237,108887839.957,115564207.713,15086001.2372,0.000261839538813,1.70603320003e-05,2400689.72111
2238,115758192.546,121640611.013,13377559.8208,0.000263065099716,1.66450496763e-05,4155973.11656
2239,108387577.530,114882227.580,15073378.7219,0.000264009088278,1.68811902404e-05,4258220.59313
2240,114698399.553,120318290.710,13549283.9813,0.000265391409397,1.64506491274e-05,6477534.85044
2241,106408955.162,112745936.076,15304563.2044,0.00026620182395,1.66770275682e-05,5845718.86063
2242,113162419.236,118422560.374,13773703.4162,0.000267708957195,1.61932110786e-05,8626174.13203
2243,34761838.1100,29044209.1624,-2696399.52977,0.000179327070713,-1.32235698402e-05,9647692.99825
2244,32591959.7239,26033369.3822,-3182284.95121,0.00018007799983,-1.31563702598e-05,9857771.55558
2245,37587442.8718,29684433.6192,-4201092.40214,0.000181747719646,-1.37995453551e-05,11391430.0601
2246,96707900.7136,95815136.5008,14204894.3383,0.000285497009754,1.20183657855e-05,21064524.2419
2247,59203515.2468,48776194.2546,-10318298.4988,0.000194232299924,-3.97221883759e-06,-13117221.1965
2248,56578772.0481,46597591.4001,-9243354.79736,0.000190932616591,-4.67646401376e-06,-13085160.0965
2249,67157805.4668,61306358.3374,3154407.46148,0.000214834958315,5.64732775092e-06,-17655369.4407
2250,69209442.1902,63592792.5110,5900353.74959,0.000216306075454,6.68671075255e-06,-19029007.9117
2251,68724771.1414,61328213.3738,9316696.00805,0.000215319186449,7.08673009649e-06,-21958444.9132
2252,71909299.3648,66175621.0327,8570102.53270,0.000217736795545,7.67397508025e-06,-20699595.1335
2253,72408931.3304,64302881.8766,12053222.9741,0.000216762423515,8.06451775134e-06,-24069133.1228
2254,75365184.7173,69224114.7359,11051192.2836,0.000219197288156,8.61325580627e-06,-22589179.9927
2255,74481798.8808,70328069.0511,8024223.96342,0.000220073729753,8.29275790602e-06,-19161080.9962
2256,77787552.4059,73531188.9648,10249116.5797,0.000221622362733,9.21106990427e-06,-20757752.7364
2257,76491613.4012,73877070.1090,7557288.01092,0.000222380414605,8.93096532673e-06,-17265988.9857
2258,67305450.1824,68341401.4181,2625339.38885,0.000284085065126,1.09983114526e-05,-3266161.99811
2259,67373597.4979,67329715.7288,241368.358334,0.000287364035845,9.54773649573e-06,-2714407.48374
2260,26347885.0490,3682428.24078,-23060904.1850,0.000184347629547,-7.29257706553e-06,-4616107.38436
2261,55380732.7846,55570587.1582,1071347.92209,0.000287698447704,-5.41788265109e-05,3527182.69825
2262,50462637.8008,51215985.6160,1571887.21498,0.000261683374643,3.24373953044e-05,-691750.138998
2263,66472296.1972,56882867.8131,-11585865.0208,0.000205131486058,-7.12914625183e-07,-11396432.3997
2264,66477986.6001,57617325.4649,-11333281.1991,0.000204861432314,-3.10535164317e-07,-10297732.6711
2265,65742524.2134,57239503.2247,9732918.42143,0.000305449157953,4.5327260159e-06,22420946.1212
2266,48996794.9312,39245796.8394,2100442.50886,0.000317528396845,-3.13457287848e-05,-17686859.7666
2267,53429934.3063,44171679.8147,2990232.98422,0.00031534782052,-3.21131460369e-05,-18500114.4409
2268,44555943.9450,34513840.3575,955273.777246,0.000319620668888,-3.05873677135e-05,-16594020.8435
2269,45918304.2786,35277716.3188,-2642130.17623,0.000320364117622,-2.9413510114e-05,-15956025.2825
2270,40081228.2951,29906283.6965,-461482.172211,0.000321671456099,-2.98246331513e-05,-15254560.7885
2271,57589969.7312,49800137.2019,-8445552.66698,0.000327464997768,-8.31492058933e-06,10718114.0582
2272,54660725.3709,46552982.3303,-7655716.49869,0.000330837368965,-9.86227951944e-06,11627672.5133
2273,30035894.3454,-1808090.92522,-30821791.7851,0.000180644333363,-1.0757829994e-05,-1242512.17502
2274,107548895.591,108443758.647,14159903.6853,0.000239082187414,1.48135107011e-05,-19508685.7478
2275,60570491.3937,49358122.5077,-11509059.9060,0.000199178233743,-2.01375968754e-05,13317108.3132
2276,63451272.9760,69765768.6869,15854342.1427,0.000264635205269,1.84457749128e-05,-2123814.46362
2277,61615904.1691,67976333.6182,15962073.9619,0.000262019664049,1.90316457301e-05,-1413408.89533
2278,64079600.5497,70861558.2784,17095867.4749,0.00026169398427,1.8914764747e-05,-1155550.32094
2279,62268244.8927,68929992.6758,16761956.5328,0.00025913131237,1.92918311805e-05,-378059.064349
2280,60062550.1827,66318105.0618,15613567.6702,0.000259557366371,1.94465089589e-05,-604869.465033
2281,27046839.9531,10866607.8250,-11480004.9464,0.000338221758604,-1.38303944841e-05,10907324.1552
2282,19296880.2723,548489.222924,-18502756.1188,0.00017998509109,-1.16633707657e-05,-2553964.33671
2283,79534108.3668,77057252.2481,9585906.50558,0.000223975807428,9.81763750315e-06,-18570839.8819
2284,81618792.1664,77158871.9686,12114007.4730,0.000223222509027,1.0059393011e-05,-22331514.9943
2285,69029459.3945,75997454.3254,17327391.9423,0.00026742336154,-4.85317632556e-05,1420371.61191
2286,50412250.0630,50292694.7276,307033.260663,0.000390472024679,-3.3781580627e-05,-3021427.59164
2287,45595303.1574,27867223.4217,-12086565.0177,0.000328656256199,-1.02238487452e-05,16527204.5135
2288,42996646.4883,25091482.7983,-11812098.5031,0.000330761939287,-1.11818639562e-05,16157767.6137
2289,31189506.4874,19085999.8067,-7895342.42948,0.000194144338369,-1.83349300642e-06,-11481622.8549
2290,62960247.0580,61675361.6333,-1589493.53298,0.000298918753862,-4.43275682628e-05,4456583.10254
2291,30975613.3246,-2323644.22934,-32066438.4024,0.000180544883013,-1.37068685144e-05,338536.586080
2292,54934437.2256,55744983.0373,2171337.24689,0.000249619007111,-5.24897538126e-05,-2978574.15676
2293,56351825.4533,56738867.4418,1555447.89632,0.000243756487966,-5.02747297287e-05,-3744510.96853
2294,57734606.7020,58219555.5369,1937359.59133,0.000242754101753,-4.84763048589e-05,-4195514.12265
2295,57916378.4449,57806457.5195,690000.792344,0.000238118574023,-4.77212294936e-05,-4168563.36594
2296,59391415.3620,59197992.9606,625132.143497,0.000237084701657,-4.59216274321e-05,-4455469.52883
2297,59342589.1438,58673145.2942,-456881.831090,0.000232469931245,-4.50607910752e-05,-4162910.54090
2298,60881029.6544,59988205.5918,-892059.276501,0.000231439650059,-4.3197248131e-05,-4227140.74453
2299,60533268.9627,59297326.4058,-1746329.98308,0.000226637333632,-4.22467701137e-05,-3719380.10057
2300,59077096.3805,58139451.3448,-1146520.53515,0.000227760732174,-4.42526191473e-05,-3738757.80900
2301,60008806.5586,58627900.4415,-2206197.50023,0.00022166775167,-4.13337275386e-05,-3141874.15441
2302,61435271.7026,59640973.4090,-3080046.97164,0.000220493510365,-3.91917712986e-05,-2832149.42614
2303,60569829.9955,58782851.5371,-3207794.66629,0.000215437278152,-3.83467786014e-05,-2192974.13031
2304,61806510.6074,59512900.6704,-4251425.50468,0.000214054912329,-3.60815487802e-05,-1545975.92354
2305,60653288.4952,58525632.2225,-4008199.41362,0.000209074512124,-3.54083701968e-05,-987203.280131
2306,61564448.5286,58879041.6718,-5058487.01795,0.000207558691502,-3.31039242446e-05,-64847.5528384
2307,60225191.4447,57840729.3955,-4508869.25062,0.000202502131462,-3.25432494283e-05,364014.387131
2308,59519038.8462,57659514.7451,-3549026.33031,0.000203871950507,-3.4824449569e-05,-471034.541726
2309,58960347.2032,56956262.5885,-3799123.48588,0.000197263747454,-3.21464426816e-05,704622.864723
2310,59295196.9755,56735528.9459,-4681929.42937,0.000195624098182,-2.96917054802e-05,1774629.89092
2311,58013185.9788,55908806.4830,-3825057.02972,0.000190325260162,-2.93969493359e-05,1936463.31628
2312,57851742.5888,55232624.6897,-4476412.37577,0.000188490316272,-2.69170608371e-05,3103708.42616
2313,56684973.2526,54598475.7741,-3529873.17244,0.0001833268255,-2.68823448569e-05,3000385.32416
2314,56020361.0920,53516533.5337,-3893193.04625,0.000181386455894,-2.44448818266e-05,4113163.70964
2315,55092070.2069,53158811.5692,-2960931.53954,0.000176269039512,-2.46267803013e-05,3790788.61078
2316,54010256.0301,51791665.3951,-3056002.37846,0.000174406394362,-2.22898367792e-05,4729924.20197
2317,53391061.7873,51717307.4087,-2239116.39055,0.000169307246804,-2.25803088397e-05,4286058.02854
2318,54407520.8733,52959360.1227,-2152029.07721,0.000171034187078,-2.4941297248e-05,3506336.68900
2319,52874157.4970,51670649.2106,-1496769.72628,0.000163527175784,-2.28820256889e-05,3926030.99346
2320,57808027.4312,56225749.9695,-2995236.55574,0.000191600233316,-3.18663604558e-05,1008664.48879
2321,52104607.0868,50330893.1986,-2093014.55816,0.00016750562191,-2.05682460219e-05,4897865.77225
2322,53937901.3100,52915623.9827,-1434299.11137,0.000165548175573,-2.55058798939e-05,3229029.25809
2323,52428150.7279,51621009.1909,-844539.801280,0.00015687571466,-2.3135907948e-05,3636534.73059
2324,58664436.3423,57638348.2615,-1497501.11500,0.000222761198878,-4.34430092573e-05,-3203170.33927
2325,53472142.5960,52804662.7045,-804838.657379,0.000158699467778,-2.58824508637e-05,3043607.03627
2326,52225530.2375,51731151.5808,-346802.428365,0.000149946659803,-2.37077418715e-05,3333326.85630
2327,50980340.2065,50469296.1375,-199301.642676,0.00014833894372,-2.09814812988e-05,3730366.38896
2328,51049461.3827,50789763.7685,153897.998234,0.000141195937991,-2.16711238027e-05,3378370.52345
2329,54887791.9768,52059183.1207,-3964506.86455,0.000179275140166,-2.22178511322e-05,5177028.02022
2330,59370774.0192,56163161.1415,-5524977.07094,0.000193953797221,-2.7164651081e-05,3149740.15100
2331,31182927.1385,-1567354.67911,-31890087.4456,0.000340140044689,-1.31718246266e-05,987208.982309
2332,36905897.8059,37739746.0938,1770630.02189,0.000362601935863,-1.89517829567e-05,-693987.131119
2333,52125768.5429,51858309.4279,-1233.19860237,0.000142549023032,-2.44089849293e-05,3041246.25524
2334,27589212.5597,15317615.1911,-9755355.04023,0.000192473933101,-2.36546806991e-06,-9694321.15555
2335,51108359.2093,51029991.7857,393544.311325,0.000133414685726,-2.23482623696e-05,3051338.79185
2336,57593718.9663,54988167.4449,-4709459.94059,0.000329019218683,2.3765754886e-06,2016128.36123
2337,56335060.9080,53955232.6202,-4231299.08244,0.000335914611816,1.45198544487e-06,2328614.91044
2338,55217116.3188,52763472.8750,-4073023.55766,0.000342186301947,-1.43124209717e-06,3339135.40840
2339,50099354.3077,50849294.6625,1579472.93917,8.06022658944e-05,-1.88381988555e-05,839619.855086
2340,52703480.9166,54766915.6392,4606246.23299,0.000243744894862,2.46576424688e-05,1760136.98181
2341,85287134.8266,82142149.6073,12618150.0753,0.000292547255754,9.38794668764e-06,21631973.9024
2342,42107338.1781,33672834.3964,-4683792.98846,0.000180995479226,-8.29275790602e-06,-12376235.9619
2343,74781337.1014,77977427.1647,6955513.55680,0.00028545948863,-4.30454611778e-05,1386015.19664
2344,74077125.3979,76167032.8776,4473082.54242,0.000287927955389,-4.19801436365e-05,1494051.25777
2345,48831499.9206,49385005.3151,1129440.68511,0.000471568852663,-2.37441826612e-05,214811.926087
2346,51287586.8087,39990226.1098,-8774926.18561,0.000190439373255,-1.67321413755e-05,14180829.3660
2347,52543650.9491,51573641.4591,-1563653.88632,0.000144751533866,1.08489431441e-05,-2443114.36017
2348,31584232.0770,16584060.6689,-12919371.6049,0.00019290317595,-2.17412561178e-05,10667190.2339
2349,94718250.8669,92314905.8024,14300131.9567,0.000230468899012,1.26254651695e-05,-22840948.4227
2350,56932608.7660,57583461.7615,1921871.92043,0.000229393973947,2.01345253736e-05,3288430.17419
2351,58368576.2961,58200031.9163,141002.108653,0.000223546013236,1.8407985568e-05,3045949.73723
2352,105379819.437,111374109.904,15234457.9697,0.000268321096897,1.63656622171e-05,7424048.18535
2353,111206915.986,116053105.672,14018028.5772,0.000269929856062,1.58855356276e-05,10471953.8689
2354,62233729.3798,61792811.0758,357392.668724,0.000293270140886,-4.59688194096e-05,5054441.61097
2355,88673434.0609,83904501.5971,13711616.1982,0.000296622037888,-4.01401892304e-05,-24395835.8765
2356,83821793.7152,79929594.6757,11844319.3436,0.000297922164202,-3.9373960346e-05,-21937614.1230
2357,52843764.4003,56076313.0188,7321285.96306,0.000262043207884,2.22433302552e-05,-1272798.67729
2358,60799799.2795,67199328.1047,16015948.7724,0.000256708264351,1.95134542882e-05,453238.750498
2359,63205102.0256,69964047.7498,17025740.6235,0.00025621598959,1.93169340491e-05,640528.609355
2360,61803271.9926,68145646.4132,15895430.4059,0.000253846913576,1.93535126746e-05,1455446.79960
2361,49365411.8207,49945842.7429,1346510.45005,0.000105310216546,6.90439483151e-06,-1612057.24875
2362,58164441.8899,58849952.6978,2547768.71204,0.000286231815815,-5.0374314189e-05,4590944.36963
2363,44919667.1868,48533103.3071,8472075.62129,3.39771546423e-05,2.32169800438e-06,755962.868532
2364,45596983.1925,45479040.1459,412866.950035,0.000378091782331,-1.41258463264e-05,3127731.72061
2365,46083406.0549,46149920.7815,583893.408378,0.000385035634041,-1.43277347088e-05,2612203.95565
2366,47135678.0039,46778849.2839,-52755.4710085,0.00037918227911,-1.2299284339e-05,3216663.75796
2367,47313818.7775,47188617.7063,210323.773324,0.000386558622122,-1.25520052388e-05,2690257.62876
2368,48480943.8402,47964035.6700,-439807.047447,0.000380274444818,-1.02266808972e-05,3085711.51892
2369,46429897.3222,46659564.9719,763691.474994,0.000392661839724,-1.48121370003e-05,2134685.71504
2370,47464077.5946,47523347.8546,439010.709524,0.000394424200058,-1.29898162559e-05,2239091.99238
2371,69073279.9027,62305822.3724,-10076188.4054,0.000210920751095,2.40567093715e-06,-7297664.40392
2372,70164985.5708,64416904.4495,-8998463.78962,0.000214167490602,3.69312008843e-06,-6136287.92763
2373,34146377.1387,15467606.0677,-15328550.9745,0.000189013615251,-1.80925298482e-05,12310805.1618
2374,50444979.3560,50648929.5959,664939.691623,0.000424874603748,-3.93696650863e-05,-2050870.69670
2375,51086816.4340,51226526.2604,468827.833732,0.000431285887957,-4.26561422646e-05,-1779741.78394
2376,64799293.9006,71487189.1567,16802579.3348,0.000253137022257,1.90521683544e-05,1567670.39640
2377,63004398.1497,69097886.4034,15243921.4389,0.000250979751348,1.89665593207e-05,2308093.86571
2378,68697929.0561,63156363.1694,-9004191.23967,0.000304848998785,1.48681618157e-07,5193964.95819
2379,68715617.9812,64470607.7576,-7504067.81832,0.000301397919655,2.21089227125e-06,2902530.11386
2380,67687177.5099,63607224.1465,-7323514.46152,0.000302185535431,2.43073073216e-06,2324703.97154
2381,70470597.6905,73365800.2218,6442122.22099,0.00023637200892,1.40249254182e-05,2213218.60949
2382,68936835.7934,71250072.4792,5302205.24470,0.000235578656197,1.39774503186e-05,2908815.82101
2383,66315662.0889,70911178.5889,11174697.7170,0.000243219196796,1.69514734298e-05,3507558.78290
2384,26196600.4299,12758643.9451,-12704194.7047,0.000192378267646,-2.25660484284e-05,8164843.71821
2385,51970107.9975,48930034.6375,-3563022.13669,0.000168655350804,-9.74201902864e-08,-6316906.21376
2386,36055113.2862,19948782.6029,-13024291.6743,0.000193364188075,-2.10559219122e-05,12550781.25
2387,42043250.7594,30987509.0917,-3861144.58243,0.00032233440876,-2.86768190563e-05,-14976131.2803
2388,35832990.6372,25636207.8985,-2105512.38060,0.000323603153229,-2.90848743171e-05,-13764417.0125
2389,63042431.7439,60734476.9069,-4169902.12032,0.000219421327114,-3.69659736753e-05,-2238050.29052
2390,35735594.7522,19930203.0291,-12208524.0228,0.000192091584206,-4.18120808899e-06,-12746938.4330
2391,56544549.4507,56469621.0225,610180.030266,0.000239149421453,-4.95761595666e-05,-3766177.97216
2392,86433595.3392,79413454.6916,14638345.2415,0.000299112945795,-3.95226143301e-05,-26535950.6607
2393,81489654.6890,75724262.2375,12505363.4644,0.000300296247005,-3.87375764549e-05,-23783574.4222
2394,50799193.7678,50961093.9026,472940.236330,0.000442015439272,-4.37390990555e-05,-1570867.59806
2395,49037224.8102,49600587.2091,1148962.12022,0.000482219398022,-2.45923828334e-05,182799.972594
2396,48915625.7690,49493039.4491,1176036.89432,0.000479405552149,-2.69714556634e-05,4764.32224968
2397,74953568.7446,76177204.6770,2511341.77617,0.000290783047676,-4.05303686857e-05,-153963.327408
2398,73537398.4152,74411282.8573,1861677.36848,0.000290622204542,-4.07776199281e-05,1387312.49173
2399,74135767.5735,74283302.3071,295965.224504,0.000292874753475,-3.95692773163e-05,15393.5700655
2400,54482248.6293,55131167.0939,1821475.28728,0.000281540125608,-5.50398007035e-05,2942341.28793
2401,66049316.7746,72476947.7844,15896209.8757,0.0002581166327,-4.81717884541e-05,-1734317.44178
2402,67635478.6679,73807043.7113,15194097.9958,0.000255241364241,-4.74303998053e-05,-2425497.49215
2403,64719279.4744,54553314.2090,-9565130.39271,0.000311504334211,-3.06392833591e-06,14132937.4313
2404,52341412.4067,55442699.4324,6896660.88422,0.000258028298616,2.3199358955e-05,-422728.250424
2405,50704763.9452,39089255.6508,-5636442.74076,0.00020414686203,-2.59431786835e-05,16236885.3887
2406,46449095.6813,35525920.8679,-2882195.35351,0.000203648641706,-2.68368367106e-05,16173308.6904
2407,48751723.0237,50716391.8813,4407418.88682,4.91605438292e-05,1.12239196897e-05,1701091.26965
2408,24614910.0585,7285496.15542,-18060162.5443,0.00018753054738,-4.95635624975e-06,-5629346.52964
2409,24658634.3437,5112443.52659,-20597756.7037,0.000186317116022,-5.54035417736e-06,-4176869.63081
2410,85374030.7474,88833827.9724,11709139.6650,0.00028270688653,1.22351627797e-05,10005663.0770
2411,54753734.9459,53986433.0292,-1178728.00430,0.000167814016342,-2.83770021051e-05,2477352.02312
2412,101496553.976,108492838.542,16424708.3664,0.000264627307653,1.70904714614e-05,3787991.64295
2413,44211459.9095,38854957.5806,-3310373.62417,0.000176529914141,-6.903833244e-06,-10088978.4495
2414,102737218.048,101101810.455,14296449.6613,0.000288454979658,-4.26955707371e-05,-22908283.5515
2415,102404408.496,102863530.477,13920881.9071,0.000286068707705,-4.32774685323e-05,-19527050.3362
2416,96957828.8709,99243110.6567,13411876.8374,0.000285363912582,-4.33961637318e-05,-15305592.6959
2417,101796359.437,103944385.529,13870866.7755,0.000283803850412,-4.38524782658e-05,-16405906.3594
2418,109066671.482,109108956.473,13958497.7286,0.000284284979105,-4.37301807106e-05,-20967688.6967
2419,106964698.508,109021717.072,13929004.1924,0.000282094329596,-4.42515201867e-05,-17129494.3492
2420,100816019.393,104378355.662,14078521.0927,0.000281573593616,-4.44313362241e-05,-13420342.2864
2421,105460492.958,109017311.096,14157672.4052,0.000279893368483,-4.47844192386e-05,-13906031.6086
2422,112077527.209,114164479.574,13631161.3719,0.000280258238316,-4.4585686177e-05,-17303463.9359
2423,110589226.397,114086364.746,13860821.5650,0.000278165757656,-4.50499095023e-05,-14183167.7755
2424,103039597.699,107865641.276,14632542.7691,0.000277815014124,-4.53062951565e-05,-10745532.8306
2425,106419482.072,111515378.680,14641128.4038,0.000275792270899,-4.56353053451e-05,-10128751.4823
2426,114961795.057,118524501.801,13350958.5063,0.000276439040899,-4.52517606318e-05,-13812125.2060
2427,112129964.959,116985880.534,13987935.7020,0.000274232029915,-4.57179509103e-05,-10458830.8334
2428,106081798.543,111855165.100,15024577.5223,0.000273672699928,-4.60287407041e-05,-8095445.06073
2429,109807649.119,115579298.655,14642302.9900,0.000272090345621,-4.6124458313e-05,-7683219.83020
2430,118602227.012,123106741.769,12859441.6210,0.000272633552551,-4.56958152354e-05,-10471184.3218
2431,114462878.845,120140036.265,13902994.7917,0.000270259320736,-4.61444221437e-05,-6955461.97891
2432,106263922.244,112792939.504,15546877.5431,0.000270170897245,-4.65120561421e-05,-5216850.43971
2433,110358198.184,116814785.004,14958838.9397,0.000268262267113,-4.65069189668e-05,-4354484.39916
